5,262.5,78.4,280.0,70.0,288.4,87.5,280.0,105.0,262.5,96.6,
5,280.0,70.0,297.5,61.6,315.0,70.0,306.6,87.5,288.4,87.5,
5,315.0,105.0,332.5,96.6,350.0,105.0,341.6,122.5,323.4,122.5,
5,280.0,105.0,288.4,87.5,306.6,87.5,315.0,105.0,297.5,113.4,
5,315.0,140.0,323.4,122.5,341.6,122.5,350.0,140.0,332.5,148.4,
5,280.0,105.0,297.5,113.4,297.5,131.6,280.0,140.0,271.6,122.5,
5,315.0,70.0,332.5,78.4,332.5,96.6,315.0,105.0,306.6,87.5,
5,297.5,113.4,315.0,105.0,323.4,122.5,315.0,140.0,297.5,131.6,
5,332.5,78.4,350.0,70.0,358.4,87.5,350.0,105.0,332.5,96.6,
5,350.0,70.0,367.5,61.6,385.0,70.0,376.6,87.5,358.4,87.5,
5,385.0,105.0,402.5,96.6,420.0,105.0,411.6,122.5,393.4,122.5,
5,350.0,105.0,358.4,87.5,376.6,87.5,385.0,105.0,367.5,113.4,
5,385.0,140.0,393.4,122.5,411.6,122.5,420.0,140.0,402.5,148.4,
5,350.0,105.0,367.5,113.4,367.5,131.6,350.0,140.0,341.6,122.5,
5,385.0,70.0,402.5,78.4,402.5,96.6,385.0,105.0,376.6,87.5,
5,367.5,113.4,385.0,105.0,393.4,122.5,385.0,140.0,367.5,131.6,
5,402.5,78.4,420.0,70.0,428.4,87.5,420.0,105.0,402.5,96.6,
5,420.0,70.0,437.5,61.6,455.0,70.0,446.6,87.5,428.4,87.5,
5,455.0,105.0,472.5,96.6,490.0,105.0,481.6,122.5,463.4,122.5,
5,420.0,105.0,428.4,87.5,446.6,87.5,455.0,105.0,437.5,113.4,
5,455.0,140.0,463.4,122.5,481.6,122.5,490.0,140.0,472.5,148.4,
5,420.0,105.0,437.5,113.4,437.5,131.6,420.0,140.0,411.6,122.5,
5,455.0,70.0,472.5,78.4,472.5,96.6,455.0,105.0,446.6,87.5,
5,437.5,113.4,455.0,105.0,463.4,122.5,455.0,140.0,437.5,131.6,
5,472.5,78.4,490.0,70.0,498.4,87.5,490.0,105.0,472.5,96.6,
5,490.0,105.0,498.4,87.5,516.6,87.5,525.0,105.0,507.5,113.4,
5,525.0,140.0,533.4,122.5,551.6,122.5,560.0,140.0,542.5,148.4,
5,490.0,105.0,507.5,113.4,507.5,131.6,490.0,140.0,481.6,122.5,
5,507.5,113.4,525.0,105.0,533.4,122.5,525.0,140.0,507.5,131.6,
5,35.0,175.0,52.5,166.6,70.0,175.0,61.6,192.5,43.4,192.5,
5,35.0,210.0,43.4,192.5,61.6,192.5,70.0,210.0,52.5,218.4,
5,35.0,140.0,52.5,148.4,52.5,166.6,35.0,175.0,26.6,157.5,
5,17.5,183.4,35.0,175.0,43.4,192.5,35.0,210.0,17.5,201.6,
5,52.5,148.4,70.0,140.0,78.4,157.5,70.0,175.0,52.5,166.6,
5,70.0,140.0,87.5,131.6,105.0,140.0,96.6,157.5,78.4,157.5,
5,105.0,175.0,122.5,166.6,140.0,175.0,131.6,192.5,113.4,192.5,
5,70.0,175.0,78.4,157.5,96.6,157.5,105.0,175.0,87.5,183.4,
5,105.0,210.0,113.4,192.5,131.6,192.5,140.0,210.0,122.5,218.4,
5,70.0,175.0,87.5,183.4,87.5,201.6,70.0,210.0,61.6,192.5,
5,105.0,140.0,122.5,148.4,122.5,166.6,105.0,175.0,96.6,157.5,
5,87.5,183.4,105.0,175.0,113.4,192.5,105.0,210.0,87.5,201.6,
5,122.5,148.4,140.0,140.0,148.4,157.5,140.0,175.0,122.5,166.6,
5,140.0,140.0,157.5,131.6,175.0,140.0,166.6,157.5,148.4,157.5,
5,175.0,175.0,192.5,166.6,210.0,175.0,201.6,192.5,183.4,192.5,
5,140.0,175.0,148.4,157.5,166.6,157.5,175.0,175.0,157.5,183.4,
5,175.0,210.0,183.4,192.5,201.6,192.5,210.0,210.0,192.5,218.4,
5,140.0,175.0,157.5,183.4,157.5,201.6,140.0,210.0,131.6,192.5,
5,175.0,140.0,192.5,148.4,192.5,166.6,175.0,175.0,166.6,157.5,
5,157.5,183.4,175.0,175.0,183.4,192.5,175.0,210.0,157.5,201.6,
5,192.5,148.4,210.0,140.0,218.4,157.5,210.0,175.0,192.5,166.6,
5,210.0,140.0,227.5,131.6,245.0,140.0,236.6,157.5,218.4,157.5,
5,245.0,175.0,262.5,166.6,280.0,175.0,271.6,192.5,253.4,192.5,
5,210.0,175.0,218.4,157.5,236.6,157.5,245.0,175.0,227.5,183.4,
5,245.0,210.0,253.4,192.5,271.6,192.5,280.0,210.0,262.5,218.4,
5,210.0,175.0,227.5,183.4,227.5,201.6,210.0,210.0,201.6,192.5,
5,245.0,140.0,262.5,148.4,262.5,166.6,245.0,175.0,236.6,157.5,
5,227.5,183.4,245.0,175.0,253.4,192.5,245.0,210.0,227.5,201.6,
5,262.5,148.4,280.0,140.0,288.4,157.5,280.0,175.0,262.5,166.6,
5,280.0,140.0,297.5,131.6,315.0,140.0,306.6,157.5,288.4,157.5,
5,315.0,175.0,332.5,166.6,350.0,175.0,341.6,192.5,323.4,192.5,
5,280.0,175.0,288.4,157.5,306.6,157.5,315.0,175.0,297.5,183.4,
5,315.0,210.0,323.4,192.5,341.6,192.5,350.0,210.0,332.5,218.4,
5,280.0,175.0,297.5,183.4,297.5,201.6,280.0,210.0,271.6,192.5,
5,315.0,140.0,332.5,148.4,332.5,166.6,315.0,175.0,306.6,157.5,
5,297.5,183.4,315.0,175.0,323.4,192.5,315.0,210.0,297.5,201.6,
5,332.5,148.4,350.0,140.0,358.4,157.5,350.0,175.0,332.5,166.6,
5,350.0,140.0,367.5,131.6,385.0,140.0,376.6,157.5,358.4,157.5,
5,385.0,175.0,402.5,166.6,420.0,175.0,411.6,192.5,393.4,192.5,
5,350.0,175.0,358.4,157.5,376.6,157.5,385.0,175.0,367.5,183.4,
5,385.0,210.0,393.4,192.5,411.6,192.5,420.0,210.0,402.5,218.4,
5,350.0,175.0,367.5,183.4,367.5,201.6,350.0,210.0,341.6,192.5,
5,385.0,140.0,402.5,148.4,402.5,166.6,385.0,175.0,376.6,157.5,
5,367.5,183.4,385.0,175.0,393.4,192.5,385.0,210.0,367.5,201.6,
5,402.5,148.4,420.0,140.0,428.4,157.5,420.0,175.0,402.5,166.6,
5,420.0,140.0,437.5,131.6,455.0,140.0,446.6,157.5,428.4,157.5,
5,455.0,175.0,472.5,166.6,490.0,175.0,481.6,192.5,463.4,192.5,
5,420.0,175.0,428.4,157.5,446.6,157.5,455.0,175.0,437.5,183.4,
5,455.0,210.0,463.4,192.5,481.6,192.5,490.0,210.0,472.5,218.4,
5,420.0,175.0,437.5,183.4,437.5,201.6,420.0,210.0,411.6,192.5,
5,455.0,140.0,472.5,148.4,472.5,166.6,455.0,175.0,446.6,157.5,
5,437.5,183.4,455.0,175.0,463.4,192.5,455.0,210.0,437.5,201.6,
5,472.5,148.4,490.0,140.0,498.4,157.5,490.0,175.0,472.5,166.6,
5,490.0,140.0,507.5,131.6,525.0,140.0,516.6,157.5,498.4,157.5,
5,525.0,175.0,542.5,166.6,560.0,175.0,551.6,192.5,533.4,192.5,
5,490.0,175.0,498.4,157.5,516.6,157.5,525.0,175.0,507.5,183.4,
5,525.0,210.0,533.4,192.5,551.6,192.5,560.0,210.0,542.5,218.4,
5,490.0,175.0,507.5,183.4,507.5,201.6,490.0,210.0,481.6,192.5,
5,525.0,140.0,542.5,148.4,542.5,166.6,525.0,175.0,516.6,157.5,
5,507.5,183.4,525.0,175.0,533.4,192.5,525.0,210.0,507.5,201.6,
5,542.5,148.4,560.0,140.0,568.4,157.5,560.0,175.0,542.5,166.6,
5,560.0,175.0,577.5,183.4,577.5,201.6,560.0,210.0,551.6,192.5,
5,0.0,210.0,17.5,201.6,35.0,210.0,26.6,227.5,8.4,227.5,
5,35.0,245.0,52.5,236.6,70.0,245.0,61.6,262.5,43.4,262.5,
5,0.0,245.0,8.4,227.5,26.6,227.5,35.0,245.0,17.5,253.4,
5,35.0,280.0,43.4,262.5,61.6,262.5,70.0,280.0,52.5,288.4,
5,0.0,245.0,17.5,253.4,17.5,271.6,0.0,280.0,-8.4,262.5,
5,35.0,210.0,52.5,218.4,52.5,236.6,35.0,245.0,26.6,227.5,
5,17.5,253.4,35.0,245.0,43.4,262.5,35.0,280.0,17.5,271.6,
5,52.5,218.4,70.0,210.0,78.4,227.5,70.0,245.0,52.5,236.6,
5,70.0,210.0,87.5,201.6,105.0,210.0,96.6,227.5,78.4,227.5,
5,105.0,245.0,122.5,236.6,140.0,245.0,131.6,262.5,113.4,262.5,
5,70.0,245.0,78.4,227.5,96.6,227.5,105.0,245.0,87.5,253.4,
5,105.0,280.0,113.4,262.5,131.6,262.5,140.0,280.0,122.5,288.4,
5,70.0,245.0,87.5,253.4,87.5,271.6,70.0,280.0,61.6,262.5,
5,105.0,210.0,122.5,218.4,122.5,236.6,105.0,245.0,96.6,227.5,
5,87.5,253.4,105.0,245.0,113.4,262.5,105.0,280.0,87.5,271.6,
5,122.5,218.4,140.0,210.0,148.4,227.5,140.0,245.0,122.5,236.6,
5,140.0,210.0,157.5,201.6,175.0,210.0,166.6,227.5,148.4,227.5,
5,175.0,245.0,192.5,236.6,210.0,245.0,201.6,262.5,183.4,262.5,
5,140.0,245.0,148.4,227.5,166.6,227.5,175.0,245.0,157.5,253.4,
5,175.0,280.0,183.4,262.5,201.6,262.5,210.0,280.0,192.5,288.4,
5,140.0,245.0,157.5,253.4,157.5,271.6,140.0,280.0,131.6,262.5,
5,175.0,210.0,192.5,218.4,192.5,236.6,175.0,245.0,166.6,227.5,
5,157.5,253.4,175.0,245.0,183.4,262.5,175.0,280.0,157.5,271.6,
5,192.5,218.4,210.0,210.0,218.4,227.5,210.0,245.0,192.5,236.6,
5,210.0,210.0,227.5,201.6,245.0,210.0,236.6,227.5,218.4,227.5,
5,245.0,245.0,262.5,236.6,280.0,245.0,271.6,262.5,253.4,262.5,
5,210.0,245.0,218.4,227.5,236.6,227.5,245.0,245.0,227.5,253.4,
5,245.0,280.0,253.4,262.5,271.6,262.5,280.0,280.0,262.5,288.4,
5,210.0,245.0,227.5,253.4,227.5,271.6,210.0,280.0,201.6,262.5,
5,245.0,210.0,262.5,218.4,262.5,236.6,245.0,245.0,236.6,227.5,
5,227.5,253.4,245.0,245.0,253.4,262.5,245.0,280.0,227.5,271.6,
5,262.5,218.4,280.0,210.0,288.4,227.5,280.0,245.0,262.5,236.6,
5,280.0,210.0,297.5,201.6,315.0,210.0,306.6,227.5,288.4,227.5,
5,315.0,245.0,332.5,236.6,350.0,245.0,341.6,262.5,323.4,262.5,
5,280.0,245.0,288.4,227.5,306.6,227.5,315.0,245.0,297.5,253.4,
5,315.0,280.0,323.4,262.5,341.6,262.5,350.0,280.0,332.5,288.4,
5,280.0,245.0,297.5,253.4,297.5,271.6,280.0,280.0,271.6,262.5,
5,315.0,210.0,332.5,218.4,332.5,236.6,315.0,245.0,306.6,227.5,
5,297.5,253.4,315.0,245.0,323.4,262.5,315.0,280.0,297.5,271.6,
5,332.5,218.4,350.0,210.0,358.4,227.5,350.0,245.0,332.5,236.6,
5,350.0,210.0,367.5,201.6,385.0,210.0,376.6,227.5,358.4,227.5,
5,385.0,245.0,402.5,236.6,420.0,245.0,411.6,262.5,393.4,262.5,
5,350.0,245.0,358.4,227.5,376.6,227.5,385.0,245.0,367.5,253.4,
5,385.0,280.0,393.4,262.5,411.6,262.5,420.0,280.0,402.5,288.4,
5,350.0,245.0,367.5,253.4,367.5,271.6,350.0,280.0,341.6,262.5,
5,385.0,210.0,402.5,218.4,402.5,236.6,385.0,245.0,376.6,227.5,
5,367.5,253.4,385.0,245.0,393.4,262.5,385.0,280.0,367.5,271.6,
5,402.5,218.4,420.0,210.0,428.4,227.5,420.0,245.0,402.5,236.6,
5,420.0,210.0,437.5,201.6,455.0,210.0,446.6,227.5,428.4,227.5,
5,455.0,245.0,472.5,236.6,490.0,245.0,481.6,262.5,463.4,262.5,
5,420.0,245.0,428.4,227.5,446.6,227.5,455.0,245.0,437.5,253.4,
5,455.0,280.0,463.4,262.5,481.6,262.5,490.0,280.0,472.5,288.4,
5,420.0,245.0,437.5,253.4,437.5,271.6,420.0,280.0,411.6,262.5,
5,455.0,210.0,472.5,218.4,472.5,236.6,455.0,245.0,446.6,227.5,
5,437.5,253.4,455.0,245.0,463.4,262.5,455.0,280.0,437.5,271.6,
5,472.5,218.4,490.0,210.0,498.4,227.5,490.0,245.0,472.5,236.6,
5,490.0,210.0,507.5,201.6,525.0,210.0,516.6,227.5,498.4,227.5,
5,525.0,245.0,542.5,236.6,560.0,245.0,551.6,262.5,533.4,262.5,
5,490.0,245.0,498.4,227.5,516.6,227.5,525.0,245.0,507.5,253.4,
5,525.0,280.0,533.4,262.5,551.6,262.5,560.0,280.0,542.5,288.4,
5,490.0,245.0,507.5,253.4,507.5,271.6,490.0,280.0,481.6,262.5,
5,525.0,210.0,542.5,218.4,542.5,236.6,525.0,245.0,516.6,227.5,
5,507.5,253.4,525.0,245.0,533.4,262.5,525.0,280.0,507.5,271.6,
5,542.5,218.4,560.0,210.0,568.4,227.5,560.0,245.0,542.5,236.6,
5,560.0,210.0,577.5,201.6,595.0,210.0,586.6,227.5,568.4,227.5,
5,560.0,245.0,568.4,227.5,586.6,227.5,595.0,245.0,577.5,253.4,
5,560.0,245.0,577.5,253.4,577.5,271.6,560.0,280.0,551.6,262.5,
5,577.5,253.4,595.0,245.0,603.4,262.5,595.0,280.0,577.5,271.6,
5,0.0,280.0,17.5,271.6,35.0,280.0,26.6,297.5,8.4,297.5,
5,35.0,315.0,52.5,306.6,70.0,315.0,61.6,332.5,43.4,332.5,
5,0.0,315.0,8.4,297.5,26.6,297.5,35.0,315.0,17.5,323.4,
5,35.0,350.0,43.4,332.5,61.6,332.5,70.0,350.0,52.5,358.4,
5,0.0,315.0,17.5,323.4,17.5,341.6,0.0,350.0,-8.4,332.5,
5,35.0,280.0,52.5,288.4,52.5,306.6,35.0,315.0,26.6,297.5,
5,17.5,323.4,35.0,315.0,43.4,332.5,35.0,350.0,17.5,341.6,
5,52.5,288.4,70.0,280.0,78.4,297.5,70.0,315.0,52.5,306.6,
5,70.0,280.0,87.5,271.6,105.0,280.0,96.6,297.5,78.4,297.5,
5,105.0,315.0,122.5,306.6,140.0,315.0,131.6,332.5,113.4,332.5,
5,70.0,315.0,78.4,297.5,96.6,297.5,105.0,315.0,87.5,323.4,
5,105.0,350.0,113.4,332.5,131.6,332.5,140.0,350.0,122.5,358.4,
5,70.0,315.0,87.5,323.4,87.5,341.6,70.0,350.0,61.6,332.5,
5,105.0,280.0,122.5,288.4,122.5,306.6,105.0,315.0,96.6,297.5,
5,87.5,323.4,105.0,315.0,113.4,332.5,105.0,350.0,87.5,341.6,
5,122.5,288.4,140.0,280.0,148.4,297.5,140.0,315.0,122.5,306.6,
5,140.0,280.0,157.5,271.6,175.0,280.0,166.6,297.5,148.4,297.5,
5,175.0,315.0,192.5,306.6,210.0,315.0,201.6,332.5,183.4,332.5,
5,140.0,315.0,148.4,297.5,166.6,297.5,175.0,315.0,157.5,323.4,
5,175.0,350.0,183.4,332.5,201.6,332.5,210.0,350.0,192.5,358.4,
5,140.0,315.0,157.5,323.4,157.5,341.6,140.0,350.0,131.6,332.5,
5,175.0,280.0,192.5,288.4,192.5,306.6,175.0,315.0,166.6,297.5,
5,157.5,323.4,175.0,315.0,183.4,332.5,175.0,350.0,157.5,341.6,
5,192.5,288.4,210.0,280.0,218.4,297.5,210.0,315.0,192.5,306.6,
5,210.0,280.0,227.5,271.6,245.0,280.0,236.6,297.5,218.4,297.5,
5,245.0,315.0,262.5,306.6,280.0,315.0,271.6,332.5,253.4,332.5,
5,210.0,315.0,218.4,297.5,236.6,297.5,245.0,315.0,227.5,323.4,
5,245.0,350.0,253.4,332.5,271.6,332.5,280.0,350.0,262.5,358.4,
5,210.0,315.0,227.5,323.4,227.5,341.6,210.0,350.0,201.6,332.5,
5,245.0,280.0,262.5,288.4,262.5,306.6,245.0,315.0,236.6,297.5,
5,227.5,323.4,245.0,315.0,253.4,332.5,245.0,350.0,227.5,341.6,
5,262.5,288.4,280.0,280.0,288.4,297.5,280.0,315.0,262.5,306.6,
5,280.0,280.0,297.5,271.6,315.0,280.0,306.6,297.5,288.4,297.5,
5,315.0,315.0,332.5,306.6,350.0,315.0,341.6,332.5,323.4,332.5,
5,280.0,315.0,288.4,297.5,306.6,297.5,315.0,315.0,297.5,323.4,
5,315.0,350.0,323.4,332.5,341.6,332.5,350.0,350.0,332.5,358.4,
5,280.0,315.0,297.5,323.4,297.5,341.6,280.0,350.0,271.6,332.5,
5,315.0,280.0,332.5,288.4,332.5,306.6,315.0,315.0,306.6,297.5,
5,297.5,323.4,315.0,315.0,323.4,332.5,315.0,350.0,297.5,341.6,
5,332.5,288.4,350.0,280.0,358.4,297.5,350.0,315.0,332.5,306.6,
5,350.0,280.0,367.5,271.6,385.0,280.0,376.6,297.5,358.4,297.5,
5,385.0,315.0,402.5,306.6,420.0,315.0,411.6,332.5,393.4,332.5,
5,350.0,315.0,358.4,297.5,376.6,297.5,385.0,315.0,367.5,323.4,
5,385.0,350.0,393.4,332.5,411.6,332.5,420.0,350.0,402.5,358.4,
5,350.0,315.0,367.5,323.4,367.5,341.6,350.0,350.0,341.6,332.5,
5,385.0,280.0,402.5,288.4,402.5,306.6,385.0,315.0,376.6,297.5,
5,367.5,323.4,385.0,315.0,393.4,332.5,385.0,350.0,367.5,341.6,
5,402.5,288.4,420.0,280.0,428.4,297.5,420.0,315.0,402.5,306.6,
5,420.0,280.0,437.5,271.6,455.0,280.0,446.6,297.5,428.4,297.5,
5,455.0,315.0,472.5,306.6,490.0,315.0,481.6,332.5,463.4,332.5,
5,420.0,315.0,428.4,297.5,446.6,297.5,455.0,315.0,437.5,323.4,
5,455.0,350.0,463.4,332.5,481.6,332.5,490.0,350.0,472.5,358.4,
5,420.0,315.0,437.5,323.4,437.5,341.6,420.0,350.0,411.6,332.5,
5,455.0,280.0,472.5,288.4,472.5,306.6,455.0,315.0,446.6,297.5,
5,437.5,323.4,455.0,315.0,463.4,332.5,455.0,350.0,437.5,341.6,
5,472.5,288.4,490.0,280.0,498.4,297.5,490.0,315.0,472.5,306.6,
5,490.0,280.0,507.5,271.6,525.0,280.0,516.6,297.5,498.4,297.5,
5,525.0,315.0,542.5,306.6,560.0,315.0,551.6,332.5,533.4,332.5,
5,490.0,315.0,498.4,297.5,516.6,297.5,525.0,315.0,507.5,323.4,
5,525.0,350.0,533.4,332.5,551.6,332.5,560.0,350.0,542.5,358.4,
5,490.0,315.0,507.5,323.4,507.5,341.6,490.0,350.0,481.6,332.5,
5,525.0,280.0,542.5,288.4,542.5,306.6,525.0,315.0,516.6,297.5,
5,507.5,323.4,525.0,315.0,533.4,332.5,525.0,350.0,507.5,341.6,
5,542.5,288.4,560.0,280.0,568.4,297.5,560.0,315.0,542.5,306.6,
5,560.0,280.0,577.5,271.6,595.0,280.0,586.6,297.5,568.4,297.5,
5,560.0,315.0,568.4,297.5,586.6,297.5,595.0,315.0,577.5,323.4,
5,560.0,315.0,577.5,323.4,577.5,341.6,560.0,350.0,551.6,332.5,
5,577.5,323.4,595.0,315.0,603.4,332.5,595.0,350.0,577.5,341.6,
5,0.0,350.0,17.5,341.6,35.0,350.0,26.6,367.5,8.4,367.5,
5,35.0,385.0,52.5,376.6,70.0,385.0,61.6,402.5,43.4,402.5,
5,0.0,385.0,8.4,367.5,26.6,367.5,35.0,385.0,17.5,393.4,
5,35.0,420.0,43.4,402.5,61.6,402.5,70.0,420.0,52.5,428.4,
5,35.0,350.0,52.5,358.4,52.5,376.6,35.0,385.0,26.6,367.5,
5,17.5,393.4,35.0,385.0,43.4,402.5,35.0,420.0,17.5,411.6,
5,52.5,358.4,70.0,350.0,78.4,367.5,70.0,385.0,52.5,376.6,
5,70.0,350.0,87.5,341.6,105.0,350.0,96.6,367.5,78.4,367.5,
5,105.0,385.0,122.5,376.6,140.0,385.0,131.6,402.5,113.4,402.5,
5,70.0,385.0,78.4,367.5,96.6,367.5,105.0,385.0,87.5,393.4,
5,105.0,420.0,113.4,402.5,131.6,402.5,140.0,420.0,122.5,428.4,
5,70.0,385.0,87.5,393.4,87.5,411.6,70.0,420.0,61.6,402.5,
5,105.0,350.0,122.5,358.4,122.5,376.6,105.0,385.0,96.6,367.5,
5,87.5,393.4,105.0,385.0,113.4,402.5,105.0,420.0,87.5,411.6,
5,122.5,358.4,140.0,350.0,148.4,367.5,140.0,385.0,122.5,376.6,
5,140.0,350.0,157.5,341.6,175.0,350.0,166.6,367.5,148.4,367.5,
5,175.0,385.0,192.5,376.6,210.0,385.0,201.6,402.5,183.4,402.5,
5,140.0,385.0,148.4,367.5,166.6,367.5,175.0,385.0,157.5,393.4,
5,175.0,420.0,183.4,402.5,201.6,402.5,210.0,420.0,192.5,428.4,
5,140.0,385.0,157.5,393.4,157.5,411.6,140.0,420.0,131.6,402.5,
5,175.0,350.0,192.5,358.4,192.5,376.6,175.0,385.0,166.6,367.5,
5,157.5,393.4,175.0,385.0,183.4,402.5,175.0,420.0,157.5,411.6,
5,192.5,358.4,210.0,350.0,218.4,367.5,210.0,385.0,192.5,376.6,
5,210.0,350.0,227.5,341.6,245.0,350.0,236.6,367.5,218.4,367.5,
5,245.0,385.0,262.5,376.6,280.0,385.0,271.6,402.5,253.4,402.5,
5,210.0,385.0,218.4,367.5,236.6,367.5,245.0,385.0,227.5,393.4,
5,245.0,420.0,253.4,402.5,271.6,402.5,280.0,420.0,262.5,428.4,
5,210.0,385.0,227.5,393.4,227.5,411.6,210.0,420.0,201.6,402.5,
5,245.0,350.0,262.5,358.4,262.5,376.6,245.0,385.0,236.6,367.5,
5,227.5,393.4,245.0,385.0,253.4,402.5,245.0,420.0,227.5,411.6,
5,262.5,358.4,280.0,350.0,288.4,367.5,280.0,385.0,262.5,376.6,
5,280.0,350.0,297.5,341.6,315.0,350.0,306.6,367.5,288.4,367.5,
5,315.0,385.0,332.5,376.6,350.0,385.0,341.6,402.5,323.4,402.5,
5,280.0,385.0,288.4,367.5,306.6,367.5,315.0,385.0,297.5,393.4,
5,315.0,420.0,323.4,402.5,341.6,402.5,350.0,420.0,332.5,428.4,
5,280.0,385.0,297.5,393.4,297.5,411.6,280.0,420.0,271.6,402.5,
5,315.0,350.0,332.5,358.4,332.5,376.6,315.0,385.0,306.6,367.5,
5,297.5,393.4,315.0,385.0,323.4,402.5,315.0,420.0,297.5,411.6,
5,332.5,358.4,350.0,350.0,358.4,367.5,350.0,385.0,332.5,376.6,
5,350.0,350.0,367.5,341.6,385.0,350.0,376.6,367.5,358.4,367.5,
5,385.0,385.0,402.5,376.6,420.0,385.0,411.6,402.5,393.4,402.5,
5,350.0,385.0,358.4,367.5,376.6,367.5,385.0,385.0,367.5,393.4,
5,385.0,420.0,393.4,402.5,411.6,402.5,420.0,420.0,402.5,428.4,
5,350.0,385.0,367.5,393.4,367.5,411.6,350.0,420.0,341.6,402.5,
5,385.0,350.0,402.5,358.4,402.5,376.6,385.0,385.0,376.6,367.5,
