4,124.330, 50.359, 132.356, 47.750, 137.317, 54.578, 129.292, 57.186,
4,145.344, 57.187, 137.317, 54.578, 132.356, 47.750, 140.383, 50.360,
4,129.292, 57.186, 137.318, 59.796, 137.318, 68.236, 129.292, 65.627,
4,129.292, 57.186, 137.317, 54.578, 145.344, 57.187, 137.318, 59.796,
4,124.330, 50.359, 129.292, 57.186, 124.330, 64.015, 119.369, 57.186,
4,145.344, 57.187, 153.372, 59.796, 153.372, 68.236, 145.345, 65.627,
4,145.344, 57.187, 153.372, 54.579, 161.397, 57.187, 153.372, 59.796,
4,145.345, 65.627, 150.306, 72.455, 145.346, 79.283, 140.383, 72.455,
4,145.345, 65.627, 153.372, 68.236, 158.333, 75.063, 150.306, 72.455,
4,145.344, 57.187, 145.345, 65.627, 137.318, 68.236, 137.318, 59.796,
4,137.317, 90.331, 137.317, 81.892, 145.346, 79.283, 145.344, 87.724,
4,137.317, 90.331, 132.356, 83.503, 132.356, 75.064, 137.317, 81.892,
4,124.330, 80.895, 129.292, 87.723, 124.330, 94.550, 119.369, 87.723,
4,124.330, 80.895, 132.356, 83.503, 137.317, 90.331, 129.292, 87.723,
4,124.330, 72.455, 124.330, 80.895, 116.303, 83.502, 116.303, 75.063,
4,124.330, 72.455, 129.292, 65.627, 137.318, 68.236, 132.356, 75.064,
4,124.330, 72.455, 124.330, 64.015, 129.292, 57.186, 129.292, 65.627,
4,132.356, 75.064, 140.383, 72.455, 145.346, 79.283, 137.317, 81.892,
4,132.356, 75.064, 137.318, 68.236, 145.345, 65.627, 140.383, 72.455,
4,124.330, 72.455, 132.356, 75.064, 132.356, 83.503, 124.330, 80.895,
4,116.303, 47.751, 111.342, 54.579, 103.316, 57.187, 108.276, 50.360,
4,103.316, 57.187, 111.342, 59.796, 111.342, 68.236, 103.316, 65.627,
4,103.316, 57.187, 111.342, 54.579, 119.369, 57.186, 111.342, 59.796,
4,103.316, 65.627, 108.276, 72.455, 103.315, 79.283, 98.355, 72.455,
4,103.316, 65.627, 111.342, 68.236, 116.303, 75.063, 108.276, 72.455,
4,103.316, 57.187, 103.316, 65.627, 95.289, 68.236, 95.289, 59.796,
4,87.262, 57.187, 95.289, 59.796, 95.289, 68.236, 87.262, 65.627,
4,87.262, 57.187, 95.289, 54.579, 103.316, 57.187, 95.289, 59.796,
4,116.303, 75.063, 111.342, 81.891, 103.315, 79.283, 108.276, 72.455,
4,116.303, 75.063, 116.303, 83.502, 111.342, 90.330, 111.342, 81.891,
4,124.330, 72.455, 116.303, 75.063, 111.342, 68.236, 119.369, 65.626,
4,111.342, 90.330, 119.369, 87.723, 124.330, 94.550, 116.303, 97.159,
4,111.342, 90.330, 116.303, 83.502, 124.330, 80.895, 119.369, 87.723,
4,116.303, 97.159, 124.330, 99.768, 124.330, 108.207, 116.303, 105.600,
4,116.303, 97.159, 124.330, 94.550, 132.356, 97.159, 124.330, 99.768,
4,111.342, 90.330, 116.303, 97.159, 111.342, 103.987, 106.382, 97.159,
4,119.369, 57.186, 119.369, 65.626, 111.342, 68.236, 111.342, 59.796,
4,119.369, 57.186, 124.330, 64.015, 124.330, 72.455, 119.369, 65.626,
4,124.330, 50.359, 119.369, 57.186, 111.342, 54.579, 116.303, 47.751,
4,69.313, 90.331, 69.313, 81.892, 77.340, 79.283, 77.340, 87.724,
4,82.301, 72.455, 77.340, 79.283, 69.313, 81.892, 74.274, 75.064,
4,77.340, 87.724, 82.301, 80.895, 90.328, 83.502, 85.367, 90.330,
4,77.340, 87.724, 77.340, 79.283, 82.301, 72.455, 82.301, 80.895,
4,69.313, 90.331, 77.340, 87.724, 82.301, 94.551, 74.274, 97.159,
4,82.301, 72.455, 87.262, 65.627, 95.289, 68.236, 90.328, 75.063,
4,82.301, 72.455, 82.301, 64.015, 87.262, 57.187, 87.262, 65.627,
4,90.328, 75.063, 98.355, 72.455, 103.315, 79.283, 95.289, 81.892,
4,90.328, 75.063, 95.289, 68.236, 103.316, 65.627, 98.355, 72.455,
4,82.301, 72.455, 90.328, 75.063, 90.328, 83.502, 82.301, 80.895,
4,111.342, 90.330, 103.315, 87.724, 103.315, 79.283, 111.342, 81.891,
4,111.342, 90.330, 103.315, 92.939, 95.289, 90.331, 103.315, 87.724,
4,98.355, 99.767, 106.382, 97.159, 111.342, 103.987, 103.316, 106.593,
4,98.355, 99.767, 103.315, 92.939, 111.342, 90.330, 106.382, 97.159,
4,90.328, 97.159, 98.355, 99.767, 98.354, 108.207, 90.328, 105.600,
4,90.328, 97.159, 85.367, 90.330, 90.328, 83.502, 95.289, 90.331,
4,90.328, 97.159, 82.301, 94.551, 77.340, 87.724, 85.367, 90.330,
4,95.289, 90.331, 95.289, 81.892, 103.315, 79.283, 103.315, 87.724,
4,95.289, 90.331, 90.328, 83.502, 90.328, 75.063, 95.289, 81.892,
4,90.328, 97.159, 95.289, 90.331, 103.315, 92.939, 98.355, 99.767,
4,64.352, 97.159, 69.313, 103.987, 69.313, 112.426, 64.352, 105.599,
4,69.313, 112.426, 74.274, 105.599, 82.301, 108.206, 77.340, 115.035,
4,69.313, 112.426, 69.313, 103.987, 74.274, 97.159, 74.274, 105.599,
4,77.340, 115.035, 85.367, 112.426, 90.328, 119.254, 82.301, 121.862,
4,77.340, 115.035, 82.301, 108.206, 90.328, 105.600, 85.367, 112.426,
4,69.313, 112.426, 77.340, 115.035, 77.340, 123.476, 69.313, 120.867,
4,64.352, 127.694, 69.313, 120.867, 77.340, 123.476, 72.379, 130.302,
4,64.352, 127.694, 64.352, 119.255, 69.313, 112.426, 69.313, 120.867,
4,90.328, 105.600, 95.289, 112.426, 90.328, 119.254, 85.367, 112.426,
4,90.328, 105.600, 98.354, 108.207, 103.315, 115.035, 95.289, 112.426,
4,90.328, 97.159, 90.328, 105.600, 82.301, 108.206, 82.301, 99.767,
4,103.315, 115.035, 103.316, 106.593, 111.342, 103.987, 111.342, 112.426,
4,103.315, 115.035, 98.354, 108.207, 98.355, 99.767, 103.316, 106.593,
4,111.342, 112.426, 116.303, 105.600, 124.330, 108.207, 119.369, 115.035,
4,111.342, 112.426, 111.342, 103.987, 116.303, 97.159, 116.303, 105.600,
4,103.315, 115.035, 111.342, 112.426, 116.303, 119.254, 108.276, 121.862,
4,74.274, 97.159, 82.301, 99.767, 82.301, 108.206, 74.274, 105.599,
4,74.274, 97.159, 82.301, 94.551, 90.328, 97.159, 82.301, 99.767,
4,69.313, 90.331, 74.274, 97.159, 69.313, 103.987, 64.352, 97.159,
4,90.328, 155.007, 82.301, 152.399, 82.301, 143.960, 90.328, 146.567,
4,77.340, 137.131, 82.301, 143.960, 82.301, 152.399, 77.340, 145.571,
4,90.328, 146.567, 85.367, 139.739, 90.328, 132.911, 95.289, 139.739,
4,90.328, 146.567, 82.301, 143.960, 77.340, 137.131, 85.367, 139.739,
4,90.328, 155.007, 90.328, 146.567, 98.354, 143.960, 98.354, 152.399,
4,77.340, 137.131, 72.379, 130.302, 77.340, 123.476, 82.301, 130.302,
4,77.340, 137.131, 69.313, 134.522, 64.352, 127.694, 72.379, 130.302,
4,82.301, 130.302, 82.301, 121.862, 90.328, 119.254, 90.328, 127.694,
4,82.301, 130.302, 77.340, 123.476, 77.340, 115.035, 82.301, 121.862,
4,77.340, 137.131, 82.301, 130.302, 90.328, 132.911, 85.367, 139.739,
4,103.315, 115.035, 98.355, 121.862, 90.328, 119.254, 95.289, 112.426,
4,103.315, 115.035, 103.315, 123.476, 98.355, 130.302, 98.355, 121.862,
4,108.276, 130.302, 108.276, 121.862, 116.303, 119.254, 116.303, 127.694,
4,108.276, 130.302, 103.315, 123.476, 103.315, 115.035, 108.276, 121.862,
4,103.316, 137.131, 108.276, 130.302, 116.303, 132.911, 111.342, 139.739,
4,103.316, 137.131, 95.289, 139.739, 90.328, 132.911, 98.355, 130.302,
4,103.316, 137.131, 98.354, 143.960, 90.328, 146.567, 95.289, 139.739,
4,98.355, 130.302, 90.328, 127.694, 90.328, 119.254, 98.355, 121.862,
4,98.355, 130.302, 90.328, 132.911, 82.301, 130.302, 90.328, 127.694,
4,103.316, 137.131, 98.355, 130.302, 103.315, 123.476, 108.276, 130.302,
4,95.289, 161.835, 103.315, 159.228, 111.342, 161.835, 103.316, 164.444,
4,111.342, 161.835, 106.381, 155.007, 111.342, 148.179, 116.303, 155.007,
4,111.342, 161.835, 103.315, 159.228, 98.354, 152.399, 106.381, 155.007,
4,116.303, 155.007, 116.303, 146.567, 124.330, 143.960, 124.330, 152.399,
4,116.303, 155.007, 111.342, 148.179, 111.342, 139.739, 116.303, 146.567,
4,111.342, 161.835, 116.303, 155.007, 124.330, 157.615, 119.369, 164.444,
4,124.330, 171.271, 119.369, 164.444, 124.330, 157.615, 129.292, 164.442,
4,124.330, 171.271, 116.303, 168.662, 111.342, 161.835, 119.369, 164.444,
4,111.342, 139.739, 119.369, 137.131, 124.330, 143.960, 116.303, 146.567,
4,111.342, 139.739, 116.303, 132.911, 124.330, 130.302, 119.369, 137.131,
4,103.316, 137.131, 111.342, 139.739, 111.342, 148.179, 103.316, 145.571,
4,124.330, 130.302, 116.303, 127.694, 116.303, 119.254, 124.330, 121.864,
4,124.330, 130.302, 116.303, 132.911, 108.276, 130.302, 116.303, 127.694,
4,124.330, 121.864, 119.369, 115.035, 124.330, 108.207, 129.292, 115.035,
4,124.330, 121.864, 116.303, 119.254, 111.342, 112.426, 119.369, 115.035,
4,124.330, 130.302, 124.330, 121.864, 132.356, 119.254, 132.356, 127.694,
4,98.354, 152.399, 103.316, 145.571, 111.342, 148.179, 106.381, 155.007,
4,98.354, 152.399, 98.354, 143.960, 103.316, 137.131, 103.316, 145.571,
4,90.328, 155.007, 98.354, 152.399, 103.315, 159.228, 95.289, 161.835,
4,158.333, 155.007, 153.372, 161.835, 145.346, 159.228, 150.306, 152.399,
4,137.317, 161.835, 145.346, 159.228, 153.372, 161.835, 145.345, 164.444,
4,150.306, 152.399, 142.277, 155.006, 137.317, 148.178, 145.344, 145.571,
4,150.306, 152.399, 145.346, 159.228, 137.317, 161.835, 142.277, 155.006,
4,158.333, 155.007, 150.306, 152.399, 150.306, 143.960, 158.333, 146.567,
4,137.317, 161.835, 129.292, 164.442, 124.330, 157.615, 132.356, 155.007,
4,137.317, 161.835, 132.356, 168.663, 124.330, 171.271, 129.292, 164.442,
4,132.356, 155.007, 124.330, 152.399, 124.330, 143.960, 132.356, 146.567,
4,132.356, 155.007, 124.330, 157.615, 116.303, 155.007, 124.330, 152.399,
4,137.317, 161.835, 132.356, 155.007, 137.317, 148.178, 142.277, 155.006,
4,124.330, 130.302, 129.292, 137.131, 124.330, 143.960, 119.369, 137.131,
4,124.330, 130.302, 132.356, 132.911, 137.317, 139.739, 129.292, 137.131,
4,140.383, 130.302, 132.356, 127.694, 132.356, 119.254, 140.383, 121.864,
4,140.383, 130.302, 132.356, 132.911, 124.330, 130.302, 132.356, 127.694,
4,145.344, 137.131, 140.383, 130.302, 145.345, 123.476, 150.305, 130.302,
4,145.344, 137.131, 145.344, 145.571, 137.317, 148.178, 137.317, 139.739,
4,145.344, 137.131, 150.306, 143.960, 150.306, 152.399, 145.344, 145.571,
4,137.317, 139.739, 132.356, 146.567, 124.330, 143.960, 129.292, 137.131,
4,137.317, 139.739, 137.317, 148.178, 132.356, 155.007, 132.356, 146.567,
4,145.344, 137.131, 137.317, 139.739, 132.356, 132.911, 140.383, 130.302,
4,166.358, 152.397, 166.358, 143.959, 171.319, 137.131, 171.319, 145.571,
4,171.319, 137.131, 163.293, 139.739, 158.333, 132.911, 166.357, 130.302,
4,171.319, 137.131, 166.358, 143.959, 158.333, 146.567, 163.293, 139.739,
4,166.357, 130.302, 158.333, 127.694, 158.333, 119.255, 166.358, 121.864,
4,166.357, 130.302, 158.333, 132.911, 150.305, 130.302, 158.333, 127.694,
4,171.319, 137.131, 166.357, 130.302, 171.319, 123.476, 176.282, 130.302,
4,184.307, 127.694, 176.282, 130.302, 171.319, 123.476, 179.347, 120.867,
4,184.307, 127.694, 179.347, 134.522, 171.319, 137.131, 176.282, 130.302,
4,150.305, 130.302, 150.305, 121.862, 158.333, 119.255, 158.333, 127.694,
4,150.305, 130.302, 145.345, 123.476, 145.345, 115.035, 150.305, 121.862,
4,145.344, 137.131, 150.305, 130.302, 158.333, 132.911, 153.372, 139.739,
4,145.345, 115.035, 140.383, 121.864, 132.356, 119.254, 137.318, 112.426,
4,145.345, 115.035, 145.345, 123.476, 140.383, 130.302, 140.383, 121.864,
4,137.318, 112.426, 129.292, 115.035, 124.330, 108.207, 132.356, 105.599,
4,137.318, 112.426, 132.356, 119.254, 124.330, 121.864, 129.292, 115.035,
