4,165.0595,165.0595,185.1359,159.68004,182.03006,148.08893,170.43895,144.9831,
4,165.0595,165.0595,179.75644,179.75644,188.24171,171.27115,185.1359,159.68004,
4,165.0595,165.0595,159.68004,185.1359,171.27115,188.24171,179.75644,179.75644,
4,165.0595,165.0595,144.9831,170.43895,148.08893,182.03006,159.68004,185.1359,
4,165.0595,165.0595,150.36256,150.36255,141.87727,158.84784,144.9831,170.43895,
4,165.0595,165.0595,170.43896,144.98311,158.84785,141.87727,150.36256,150.36255,
4,300.0,100.4834,328.97055,100.4834,328.97055,88.4834,320.4853,79.998116,
4,300.0,100.4834,320.4853,120.96868,328.97055,112.4834,328.97055,100.4834,
4,300.0,100.4834,300.0,129.45396,312.0,129.45396,320.4853,120.96868,
4,300.0,100.4834,279.5147,120.96868,288.0,129.45396,300.0,129.45396,
4,300.0,100.4834,271.02942,100.4834,271.02942,112.4834,279.5147,120.96868,
4,300.0,100.4834,279.5147,79.99811,271.02945,88.48339,271.02942,100.4834,
4,300.0,100.4834,300.0,71.51283,288.0,71.51283,279.5147,79.99811,
4,300.0,100.4834,320.4853,79.998116,312.0,71.51283,300.0,71.51283,
4,335.18222,135.66562,355.2586,130.28616,352.15277,118.69505,340.56165,115.589226,
4,335.18222,135.66562,349.87915,150.36255,358.36444,141.87727,355.2586,130.28616,
4,335.18222,135.66562,329.8028,155.742,341.3939,158.84784,349.87915,150.36255,
4,335.18222,135.66562,315.10583,141.04507,318.21167,152.63618,329.8028,155.742,
4,335.18222,135.66562,320.4853,120.96868,312.0,129.45396,315.10583,141.04507,
4,335.18222,135.66562,340.5617,115.58923,328.97058,112.4834,320.4853,120.96868,
4,364.5761,165.0595,384.6525,159.68004,381.54666,148.08893,369.95557,144.9831,
4,364.5761,165.0595,379.27307,179.75644,387.75833,171.27115,384.6525,159.68004,
4,364.5761,165.0595,359.19666,185.1359,370.78778,188.24171,379.27307,179.75644,
4,364.5761,165.0595,344.49973,170.43895,347.60556,182.03006,359.19666,185.1359,
4,364.5761,165.0595,349.87918,150.36255,341.3939,158.84784,344.49973,170.43895,
4,364.5761,165.0595,369.95557,144.98311,358.36447,141.87727,349.87918,150.36255,
4,200.2417,200.2417,229.21227,200.2417,229.21227,188.2417,220.72699,179.75641,
4,200.2417,200.2417,220.72699,220.72699,229.21227,212.2417,229.21227,200.2417,
4,200.2417,200.2417,200.2417,229.21227,212.2417,229.21227,220.72699,220.72699,
4,200.2417,200.2417,179.75641,220.72699,188.2417,229.21227,200.2417,229.21227,
4,200.2417,200.2417,171.27113,200.2417,171.27113,212.2417,179.75641,220.72699,
